sample_id,lay_id,country,lay.type,lay.depth.to.top,lay.depth.to.bottom,horizon.designation,texture.description,fiscal.year,submit.proj.name,taxonomic.classification.name,county.lat.ycntr,county.long.xcntr,fips.code,area.id_country,area.id_county,area.name_country,area.name_county,area.code_country,area.code_county,latitude,longitude,total_carbon,organic_carbon,nitrogen_total,ph_h2o,sand_tot_psa
236981,170489,United States,horizon,0,13,A,Sandy loam,2015,R04_7_10_14,"Fine-loamy, mixed, superactive Vitrandic Haplocryalf",43.950895,-110.55318,56039,244,7553,United States,Teton,US,WY039,43.950895,-110.55318,1.65234,1.65,0.0645,5.7,56.1
237127,170554,United States,horizon,0,5,Ap1,Silt loam,2015,SCAN Elsberry PMC Station,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",39.04905,-90.964925,29113,244,5757,United States,Lincoln,US,MO113,39.04905,-90.964925,1.41458,1.41,0.42173,5.9,2.6
237128,170555,United States,horizon,5,11,Ap2,Silt loam,2015,SCAN Elsberry PMC Station,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",39.04905,-90.964925,29113,244,5757,United States,Lincoln,US,MO113,39.04905,-90.964925,0.78316,0.78,0.12103,5.42,2.4
237129,170556,United States,horizon,11,23,A,Silt loam,2015,SCAN Elsberry PMC Station,"Fine-silty, mixed, superactive, mesic Typic Hapludalf",39.04905,-90.964925,29113,244,5757,United States,Lincoln,US,MO113,39.04905,-90.964925,0.71066,0.71,0.13115,5.35,1.8
237290,170600,United States,horizon,0,5,Ap1,Silt loam,2015,NE DSP 8/2015,"Fine, smectitic, mesic Aridic Argiustoll",42.220385,-103.071195,31013,244,6118,United States,Box Butte,US,NE013,42.109773,-102.861088,1.09819,1.0916,0.12019,7.33,44.1
237443,170648,United States,horizon,0,17,Oa1,Muck,2015,DSP Restored Wetlands MLRA 98,"Coprogenous, euic, mesic Limnic Haplosaprist",42.59512,-85.308555,26015,244,5538,United States,Barry,US,MI015,42.7460278,-85.1745278,38.16536,38.0332,2.56583,7.44,12.3
237506,170711,United States,horizon,30,150,Oa3,Muck,2015,DSP Restored Wetlands MLRA 98,"Euic, mesic Typic Haplosaprist",42.59607,-84.838205,26045,244,5553,United States,Eaton,US,MI045,42.6813889,-84.7211389,53.87952,53.88,3.01974,5.47,2.4
237523,170728,United States,horizon,29,74,Oa2,Muck,2015,DSP Restored Wetlands MLRA 98,"Euic, mesic Typic Haplosaprist",43.640875,-85.323865,26107,244,5584,United States,Mecosta,US,MI107,43.5443333,-85.1821667,47.49658,47.5,2.55809,6.56,8.2
237910,170886,United States,horizon,24,59,Bk1,Extremely gravelly Silt loam,2015,Soil Health MO 2 and 8,"Loamy-skeletal, carbonatic, frigid Pachic Calciustoll",35.927905,-114.972065,32003,244,6270,United States,Clark,US,NV003,36.24925,-115.628389,5.57967,3.5916,0.22244,7.77,32.1
238015,170972,United States,horizon,75,108,BC,Clay loam,2015,Vergennes and Similar Update - MLRA 142,"Very-fine, mixed, active, mesic Glossaquic Hapludalf",44.028005,-73.089655,50001,244,7354,United States,Addison,US,VT001,44.0133333,-73.18395,0.20803,0.1776,0.09513,7.76,1.0
238071,170995,United States,horizon,104,133,C4,Very fine sandy loam to Silt loam,2015,Stream Corridor Phosphorous - MLRA 142,"Coarse-silty, mixed, superactive, nonacid, mesic Typic Udifluvent",44.44212,-73.082525,50007,244,7357,United States,Chittenden,US,VT007,44.5083139,-73.2285972,0.26121,0.26,0.05023,6.43,52.7
238105,171030,United States,horizon,0,19,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Vertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.04306,-95.20285,3.47316,3.4508,0.37212,6.01,4.8
238108,171033,United States,horizon,0,8,A1,Silty clay loam,2016,Site_C NEON_6_UKFS,"Loamy-skeletal, mixed, mesic Typic Hapludoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.04177,-95.20136,7.08077,6.7632,0.65328,7.38,2.0
238113,171038,United States,horizon,0,25,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Loamy, mixed, superactive, mesic Lithic Hapludoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03747,-95.19714,4.97265,4.9148,0.4701,7.34,3.4
238115,171041,United States,horizon,76,100,2Cr,Bedrock,2016,Site_C NEON_6_UKFS,"Loamy, mixed, superactive, mesic Lithic Hapludoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03747,-95.19714,1.27851,1.1732,0.1871,7.45,5.4
238116,171042,United States,horizon,0,19,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, mixed, superactive, mesic Typic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03228,-95.18835,5.75106,5.6492,0.50745,7.34,2.5
238117,171043,United States,horizon,19,39,Bt1,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, mixed, superactive, mesic Typic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03228,-95.18835,2.28888,2.2408,0.23099,7.56,3.1
238120,171046,United States,horizon,0,16,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03356,-95.18974,6.25151,6.1552,0.51225,6.97,7.0
238124,171050,United States,horizon,0,21,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.0315944,-95.1910278,2.61052,2.5872,0.24666,6.16,10.4
238129,171055,United States,horizon,7,25,Bt1,Silty clay,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.0315519,-95.1959213,3.09327,3.0492,0.30002,6.14,9.2
238132,171058,United States,horizon,0,20,A,Silty clay,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Vertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03373,-95.19885,3.28736,3.1916,0.34114,6.5,2.2
238136,171062,United States,horizon,0,17,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03651,-95.20154,5.04696,5.0092,0.44746,7.06,5.8
238140,171066,United States,horizon,0,9,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03625,-95.20457,4.69942,4.6712,0.39334,7.03,7.2
238144,171070,United States,horizon,0,10,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Hapludoll",38.904025,-95.278465,20045,244,5177,United States,Douglas,US,KS045,39.03693,-95.20548,5.73043,5.352,0.44802,7.32,2.8
238148,171074,United States,horizon,0,14,Ap,Clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Oxyaquic Vertic Hapludalf",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.05324,-95.19296,2.12882,2.0928,0.20769,6.35,10.1
238153,171079,United States,horizon,0,18,A1,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Oxyaquic Vertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04743,-95.19851,3.01473,2.9812,0.28712,6.41,15.3
238154,171080,United States,horizon,18,29,A2,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Oxyaquic Vertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04743,-95.19851,1.75984,1.7276,0.18525,5.41,17.4
238158,171084,United States,horizon,0,10,Ap,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Typic Hapludalf",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04756,-95.20259,2.40681,2.3956,0.19543,5.84,16.7
238162,171088,United States,horizon,0,11,Ap,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04537,-95.212,2.90568,2.8908,0.23699,5.78,3.5
238163,171089,United States,horizon,11,29,Bt1,Silty clay,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04537,-95.212,2.78632,2.7672,0.25992,5.73,2.8
238167,171093,United States,horizon,0,14,A1,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, mixed, superactive, mesic Typic Hapludoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04544,-95.1984,5.57293,5.4896,0.51042,7.28,4.1
238171,171097,United States,horizon,81,100,2Bk,Silty clay,2016,Site_C NEON_6_UKFS,"Fine, mixed, superactive, mesic Typic Hapludoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.04544,-95.1984,2.46694,0.484,0.11402,8.01,5.8
238172,171098,United States,horizon,0,18,Ap,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Aquertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.05554,-95.18948,2.19901,2.1808,0.19524,5.8,13.8
238177,171103,United States,horizon,0,11,A,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Vertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.0535,-95.20461,4.51855,4.4732,0.32937,7.02,3.7
238178,171104,United States,horizon,11,26,Bt1,Silty clay loam,2016,Site_C NEON_6_UKFS,"Fine, smectitic, mesic Vertic Argiudoll",39.226205,-95.388925,20087,244,5198,United States,Jefferson,US,KS087,39.0535,-95.20461,2.2587,2.2444,0.20534,6.96,4.4
239353,171784,United States,horizon,45,87,Bt1,Clay loam,2016,MLRA 57 Warba fsl,"Fine-loamy, mixed, superactive, frigid Haplic Glossudalf",47.46207,-93.737525,27061,244,5644,United States,Itasca,US,MN061,47.5112404,-93.4550989,0.14323,0.14,0.05115,5.52,43.7
239378,171788,United States,horizon,0,7,A1,Fine sandy loam,2016,MLRA 127 Characterization 11/2015,"Coarse-loamy, mixed, active, mesic Fluventic Humudept",41.41588,-78.665055,42047,244,6572,United States,Elk,US,PA047,41.41588,-78.665055,4.96862,4.97,0.32581,4.78,74.6
239392,171802,United States,horizon,0,7,A,Channery Silt loam,2016,MLRA 127 Characterization 11/2015,"Fine-loamy, mixed, semiactive, mesic Aquic Fragiudalf",41.80108,-78.57974,42083,244,6590,United States,McKean,US,PA083,41.80108,-78.57974,3.94679,3.95,0.43056,5.15,26.5
239393,171803,United States,horizon,7,26,Ap,Channery Silt loam,2016,MLRA 127 Characterization 11/2015,"Fine-loamy, mixed, semiactive, mesic Aquic Fragiudalf",41.80108,-78.57974,42083,244,6590,United States,McKean,US,PA083,41.80108,-78.57974,2.3829,2.38,0.28636,5.31,27.1
239399,171809,United States,horizon,0,26,Ap,Silt loam,2016,MLRA 127 Characterization 11/2015,"Fine-loamy, mixed, semiactive, mesic Typic Hapludult",41.80108,-78.57974,42083,244,6590,United States,McKean,US,PA083,41.80108,-78.57974,3.45978,3.46,0.40823,4.92,25.1
239408,171818,United States,horizon,10,28,E,Channery Silt loam,2016,MLRA 127 Characterization 11/2015,"Fine-loamy, mixed, semiactive, frigid Aquic Fragiorthod",38.684695,-79.35356,54071,244,7514,United States,Pendleton,US,WV071,38.7426833,-79.49965,1.34635,1.35,0.10123,3.88,39.1
239481,171831,United States,horizon,72,98,Bg1,Gravelly Loam,2016,Olympic Nat. Park (WA730),"Coarse-loamy, isotic, frigid Oxyaquic Dystrudept",48.13077,-123.83874,53009,244,7372,United States,Clallam,US,WA009,48.03222,-123.42087,1.3892,1.39,0.09618,6.28,33.6
239647,171876,United States,horizon,1,5,A,Very stony Sandy loam,2016,Sequoia and Kings Canyon NP Characterization,"Sandy-skeletal, isotic Vitrandic Cryorthent",36.26699,-118.7769,6107,244,4502,United States,Tulare,US,CA107,36.6240472,-118.3946583,13.31983,13.32,0.53361,4.58,72.5
239734,171944,United States,horizon,61,84,2Bk1,Loam,2016,DSP West Fork Beaver Creek,"Fine-silty, mixed, superactive, mesic Oxyaquic Hapludoll",44.67427,-94.99058,27129,244,5678,United States,Renville,US,MN129,44.67427,-94.99058,2.988,0.2216,0.05249,8.1,26.8
239745,171955,United States,horizon,5,20,Ap,Silt loam,2016,DSP West Fork Beaver Creek,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",44.67427,-94.99058,27129,244,5678,United States,Renville,US,MN129,44.67427,-94.99058,5.81275,4.4732,0.44955,7.61,9.0
239748,171958,United States,horizon,86,107,2Bkyg,Clay loam,2016,DSP West Fork Beaver Creek,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",44.67427,-94.99058,27129,244,5678,United States,Renville,US,MN129,44.67427,-94.99058,3.46917,0.1028,0.06158,7.75,29.1
239755,171965,United States,horizon,0,5,Ap,Silt loam,2016,DSP West Fork Beaver Creek,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",44.67427,-94.99058,27129,244,5678,United States,Renville,US,MN129,44.67427,-94.99058,5.77685,4.4048,0.46047,7.57,13.0
239758,171968,United States,horizon,46,86,Bkyg,Silty clay loam,2016,DSP West Fork Beaver Creek,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",44.67427,-94.99058,27129,244,5678,United States,Renville,US,MN129,44.67427,-94.99058,4.92146,2.4,0.20854,7.65,14.8
239799,172009,United States,horizon,0,5,Ap1,Silt loam,2016,DSP West Fork Beaver Creek,"Fine-silty, mixed, superactive, mesic Typic Calciaquoll",44.67427,-94.99058,27129,244,5678,United States,Renville,US,MN129,44.67427,-94.99058,8.31553,7.0684,0.64209,7.55,10.6
240034,172048,United States,horizon,0,15,A1,Silt loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, superactive, mesic Pachic Argiustoll",39.045035,-96.73245,20061,244,5185,United States,Geary,US,KS061,39.07098,-96.5889,3.90873,3.91,0.31803,6.28,7.5
240038,172052,United States,horizon,0,27,A,Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, superactive, mesic Udertic Argiustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.07361,-96.57133,3.33449,3.33,0.30971,6.12,6.0
240042,172056,United States,horizon,0,20,A1,Very cobbly Silty clay loam,2016,Site_C NEON_6_KONZ,"Clayey-skeletal, smectitic, mesic Udic Argiustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.07495,-96.55602,3.91792,3.92,0.33935,5.93,10.1
240045,172059,United States,horizon,0,16,A1,Gravelly Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, active, mesic Udorthentic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.11983,-96.54613,4.9736,3.6404,0.34194,7.89,5.8
240046,172060,United States,horizon,16,27,A2,Very gravelly Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, active, mesic Udorthentic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.11983,-96.54613,5.28067,2.8524,0.29969,7.95,12.1
240049,172063,United States,horizon,0,12,A1,Silty clay loam,2016,Site_C NEON_6_KONZ,"Loamy, mixed, superactive, mesic Lithic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.11033,-96.55031,5.05822,3.0632,0.31806,7.81,8.8
240050,172064,United States,horizon,12,27,A2,Silty clay loam,2016,Site_C NEON_6_KONZ,"Loamy, mixed, superactive, mesic Lithic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.11033,-96.55031,5.02745,2.3516,0.25598,7.91,11.9
240051,172065,United States,horizon,0,12,A,Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, mesic Pachic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.11074,-96.55236,7.59961,4.4536,0.4027,7.82,13.5
240052,172066,United States,horizon,12,27,BA,Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, mesic Pachic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.11074,-96.55236,5.76839,2.1352,0.21593,7.88,14.8
240056,172070,United States,horizon,0,20,A,Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, superactive, mesic Pachic Argiustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.10396,-96.59631,2.70419,2.6772,0.289,7.06,7.3
240061,172075,United States,horizon,0,17,A1,Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, active, mesic Udorthentic Haplustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.10603,-96.59763,7.34193,5.162,0.47635,7.74,6.8
240077,172091,United States,horizon,0,14,A1,Silty clay loam,2016,Site_C NEON_6_KONZ,"Clayey-skeletal, smectitic, mesic Udic Argiustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.09044,-96.56269,4.46437,4.46,0.39179,6.48,11.2
240078,172092,United States,horizon,14,23,A2,Gravelly Silty clay loam,2016,Site_C NEON_6_KONZ,"Clayey-skeletal, smectitic, mesic Udic Argiustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.09044,-96.56269,3.21691,3.22,0.29901,6.06,12.3
240080,172095,United States,horizon,0,15,A1,Silty clay loam,2016,Site_C NEON_6_KONZ,"Fine, mixed, superactive, mesic Pachic Argiustoll",39.30494,-96.675295,20161,244,5235,United States,Riley,US,KS161,39.08433,-96.58242,4.90019,4.552,0.43789,7.64,3.1
240285,172110,United States,horizon,26,54,Oese1,Mucky peat,2016,NJ-NYC Tidal Marsh,"Loamy, mixed, euic, mesic Terric Sulfihemist",39.83929,-74.292235,34029,244,6229,United States,Ocean,US,NJ029,39.6251194,-74.2634083,11.56401,11.56,0.6857,6.06,6.1
240704,172329,United States,horizon,0,7,Ap1,Loam,2016,Site_C NEON_5_STER,"Fine-loamy, mixed, superactive, mesic Pachic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4762778,-103.0120278,0.90666,0.91,0.11042,6.64,61.7
240705,172330,United States,horizon,7,16,Ap2,Clay loam,2016,Site_C NEON_5_STER,"Fine-loamy, mixed, superactive, mesic Pachic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4762778,-103.0120278,0.66919,0.67,0.10899,6.37,56.3
240708,172333,United States,horizon,0,10,Ap,Loam,2016,Site_C NEON_5_STER,"Fine-loamy, mixed, superactive, mesic Calcidic Haplustalf",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4807222,-103.0189722,1.07269,1.07,0.14262,6.68,49.6
240709,172334,United States,horizon,10,27,Bt,Clay loam,2016,Site_C NEON_5_STER,"Fine-loamy, mixed, superactive, mesic Calcidic Haplustalf",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4807222,-103.0189722,0.72465,0.7116,0.10099,7.01,31.0
240712,172337,United States,horizon,0,14,Ap,Fine sandy loam,2016,Site_C NEON_5_STER,"Coarse-loamy, mixed, superactive, mesic Haplocalcidic Haplustept",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4785278,-103.0194167,0.85131,0.8392,0.11263,7.39,69.3
240716,172341,United States,horizon,0,17,Ap,Loam,2016,Site_C NEON_5_STER,"Fine-silty, mixed, superactive, mesic Pachic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4687222,-103.0115556,1.22645,1.2228,0.15917,6.53,41.4
240720,172345,United States,horizon,0,18,Ap,Loam,2016,Site_C NEON_5_STER,"Coarse-loamy, mixed, superactive, mesic Aridic Haplustept",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4695556,-103.0166389,0.9207,0.6656,0.10298,7.91,61.0
240724,172349,United States,horizon,0,13,Ap,Loam,2016,Site_C NEON_5_STER,"Fine, smectitic over carbonatic, mesic Calcidic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4718889,-103.0250278,1.03344,1.03,0.11483,5.94,40.4
240725,172350,United States,horizon,13,20,Bt1,Clay loam,2016,Site_C NEON_5_STER,"Fine, smectitic over carbonatic, mesic Calcidic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4718889,-103.0250278,0.71797,0.6996,0.10975,6.69,32.9
240730,172355,United States,horizon,0,18,Ap,Loam,2016,Site_C NEON_5_STER,"Fine, smectitic, mesic Aridic Paleustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4731111,-103.0185,0.75158,0.75,0.11172,5.67,45.7
240734,172359,United States,horizon,0,11,Ap,Clay loam,2016,Site_C NEON_5_STER,"Fine, smectitic, mesic Aridic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4651389,-103.0347222,0.9785,0.98,0.1427,5.87,42.2
240735,172360,United States,horizon,11,21,Bt1,Clay loam,2016,Site_C NEON_5_STER,"Fine, smectitic, mesic Aridic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4651389,-103.0347222,0.73883,0.7364,0.11288,6.61,40.7
240743,172368,United States,horizon,0,12,Ap1,Clay loam,2016,Site_C NEON_5_STER,"Fine, smectitic, mesic Pachic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.46075,-103.0302778,1.48684,1.4816,0.19483,6.59,34.5
240748,172373,United States,horizon,0,18,Ap,Loam,2016,Site_C NEON_5_STER,"Fine, smectitic, mesic Calcidic Argiustoll",40.718925,-103.116325,8075,244,4544,United States,Logan,US,CO075,40.4607778,-103.0331667,1.05323,1.05,0.14316,6.04,36.2
240894,172387,United States,horizon,17,24,E,Sand,2016,NRI CEAP MLRA98 FY2015,"Sandy over clayey, mixed, semiactive, mesic Alfic Epiaquod",43.643345,-86.289715,26127,244,5594,United States,Oceana,US,MI127,43.81225,-86.3936944,0.17024,0.17,0.04006,7.46,93.8
241141,172572,United States,horizon,5,10,Ap2,Silt loam,2016,TN Soil Health 2016,"Fine-silty, mixed, active, thermic Ultic Hapludalf",35.612405,-88.84123,47113,244,6883,United States,Madison,US,TN113,35.54727936,-88.98130798,0.84747,0.8464,0.13274,5.91,1.5
241326,172613,United States,horizon,0,5,Ap,Silt loam,2016,DSP Minnehaha Co. SD 2015,"Fine-silty, smectitic, mesic Pachic Argiustoll",42.965955,-97.898975,46009,244,6764,United States,Bon Homme,US,SD009,42.83017,-98.082,2.99522,2.9748,0.34996,7.29,15.8
241390,172678,United States,horizon,42,60,Bt,Silty clay loam,2016,DSP Minnehaha Co. SD 2015,"Fine, smectitic, mesic Pachic Argiustoll",42.965955,-97.898975,46009,244,6764,United States,Bon Homme,US,SD009,42.8199,-98.0768,1.2225,1.2068,0.14382,7.25,12.1
241423,172711,United States,horizon,5,25,Ap,Silt loam,2016,DSP Minnehaha Co. SD 2015,"Fine-silty, mixed, superactive, mesic Udic Haplustoll",43.674585,-96.79134,46099,244,6809,United States,Minnehaha,US,SD099,43.6525,-96.4806,1.84944,1.85,0.22049,6.12,8.1
241655,172824,United States,horizon,10,18,A,Silt loam,2016,Yukon Flats and White Mountains 2016,"Coarse-loamy, mixed, superactive, calcareous Aquic Haplogelept",65.226375,-151.025085,2290,244,4286,United States,Yukon-Koyukuk Census Area,US,AK290,66.3446546,-148.7405275,6.74995,6.75,0.44585,6.52,19.1
241658,172827,United States,horizon,110,152,Cf,Silt loam,2016,Yukon Flats and White Mountains 2016,"Coarse-loamy, mixed, superactive, calcareous Aquic Haplogelept",65.226375,-151.025085,2290,244,4286,United States,Yukon-Koyukuk Census Area,US,AK290,66.3446546,-148.7405275,1.70014,0.3308,0.06072,8.24,19.2
241767,172820,United States,horizon,63,152,Cg3,Very fine sandy loam,2016,Yukon Flats and White Mountains 2016,"Coarse-loamy, mixed, superactive, calcareous Typic Gelaquent",65.226375,-151.025085,2290,244,4286,United States,Yukon-Koyukuk Census Area,US,AK290,66.38464,-147.67534,1.30929,0.3068,0.0705,8.71,28.6
242076,172895,United States,horizon,0,20,A,Loam,2016,Site_C NEON ND Stutsman Co.,"Fine-loamy, mixed, superactive, frigid Typic Calciustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.144874,-99.233198,3.90838,2.6968,0.2684,7.85,38.8
242079,172898,United States,horizon,63,100,BCk,Loam,2016,Site_C NEON ND Stutsman Co.,"Fine-loamy, mixed, superactive, frigid Typic Calciustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.144874,-99.233198,2.70799,0.3544,0.03193,8.52,30.2
242080,172899,United States,horizon,0,18,A,Loam,2016,Site_C NEON ND Stutsman Co.,"Fine-loamy over sandy or sandy-skeletal, mixed, frigid Typic Haplustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.1465,-99.225673,4.2486,4.196,0.40773,7.65,46.7
242081,172900,United States,horizon,18,30,Bw,Loam,2016,Site_C NEON ND Stutsman Co.,"Fine-loamy over sandy or sandy-skeletal, mixed, frigid Typic Haplustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.1465,-99.225673,2.42202,2.2004,0.21374,7.93,51.1
242087,172906,United States,horizon,0,26,A,Silt loam,2016,Site_C NEON ND Stutsman Co.,"Sandy, mixed, frigid Entic Haplustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.137,-99.234,2.36663,2.37,0.22174,7.11,69.5
242088,172907,United States,horizon,26,45,Bw,Loamy coarse sand,2016,Site_C NEON ND Stutsman Co.,"Sandy, mixed, frigid Entic Haplustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.137,-99.234,2.4813,1.9148,0.19118,7.74,73.9
242089,172908,United States,horizon,45,100,Bk,Gravelly Sandy loam,2016,Site_C NEON ND Stutsman Co.,"Sandy, mixed, frigid Entic Haplustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.137,-99.234,2.06443,0.4352,0.03537,8.29,84.3
242092,172911,United States,horizon,0,14,A,Loam,2016,Site_C NEON ND Stutsman Co.,"Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.146553,-99.245216,4.26913,4.2544,0.40318,7.05,36.3
242093,172912,United States,horizon,14,29,Bt,Clay loam,2016,Site_C NEON ND Stutsman Co.,"Fine-loamy, mixed, superactive, frigid Typic Argiustoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.146553,-99.245216,2.47942,2.4368,0.23465,7.45,37.5
242104,172923,United States,horizon,54,100,BCg,Silty clay,2016,Site_C NEON ND Stutsman Co.,"Fine, smectitic, calcareous, frigid Vertic Endoaquoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.146167,-99.263711,2.5255,0.3352,0.05952,8.12,45.1
242107,172926,United States,horizon,2,18,A1,Silty clay loam,2016,Site_C NEON ND Stutsman Co.,"Fine, smectitic, frigid Vertic Argiaquoll",46.97882,-98.96003,38093,244,6105,United States,Stutsman,US,ND093,47.151072,-99.253018,3.73876,3.674,0.35781,7.78,29.6
